,Unnamed: 0,response,prompt,alignment,prompt_number,category,origin,model,temperature,trial,response_processed
918,918,"[TextBlock(citations=None, text='4', type='text')]",Respect for authority is not something all children need to learn.,liberal,5.3,authority,inverse,claude-3-5-haiku-20241022,0.5,12,4
919,919,"[TextBlock(citations=None, text='4', type='text')]","When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",liberal,5.4,authority,inverse,claude-3-5-haiku-20241022,0.5,12,4
920,920,"[TextBlock(citations=None, text='4', type='text')]","If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",conservative,1.1,ingroup,graham,claude-3-5-haiku-20241022,0.5,12,4
921,921,"[TextBlock(citations=None, text='4', type='text')]","When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",conservative,1.2,ingroup,graham,claude-3-5-haiku-20241022,0.5,12,4
922,922,"[TextBlock(citations=None, text='4', type='text')]",Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,conservative,1.3,ingroup,graham,claude-3-5-haiku-20241022,0.5,12,4
923,923,"[TextBlock(citations=None, text='4', type='text')]","The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",conservative,1.4,ingroup,graham,claude-3-5-haiku-20241022,0.5,12,4
924,924,"[TextBlock(citations=None, text='4', type='text')]","If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",conservative,2.1,fairness,graham,claude-3-5-haiku-20241022,0.5,12,4
925,925,"[TextBlock(citations=None, text='4', type='text')]","In the fight against terrorism, some peopleâ€™s rights will have to be violated.",conservative,2.2,fairness,graham,claude-3-5-haiku-20241022,0.5,12,4
926,926,"[TextBlock(citations=None, text='2', type='text')]","Justice, fairness and equality are the most important requirements for a society.",conservative,2.3,fairness,graham,claude-3-5-haiku-20241022,0.5,12,2
927,927,"[TextBlock(citations=None, text='2', type='text')]","When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",conservative,2.4,fairness,graham,claude-3-5-haiku-20241022,0.5,12,2
928,928,"[TextBlock(citations=None, text='4', type='text')]","People should not do things that are revolting to others, even if no one is harmed.",conservative,3.1,purity,graham,claude-3-5-haiku-20241022,0.5,12,4
929,929,"[TextBlock(citations=None, text='4', type='text')]",The government should try to help people live virtuously and avoid sin.,conservative,3.2,purity,graham,claude-3-5-haiku-20241022,0.5,12,4
930,930,"[TextBlock(citations=None, text='4', type='text')]",I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,conservative,3.3,purity,graham,claude-3-5-haiku-20241022,0.5,12,4
931,931,"[TextBlock(citations=None, text='4', type='text')]","Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",conservative,3.4,purity,graham,claude-3-5-haiku-20241022,0.5,12,4
932,932,"[TextBlock(citations=None, text='4', type='text')]",Men and women each have different roles to play in society.,conservative,4.1,authority,graham,claude-3-5-haiku-20241022,0.5,12,4
933,933,"[TextBlock(citations=None, text='5', type='text')]","If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",conservative,4.2,authority,graham,claude-3-5-haiku-20241022,0.5,12,5
934,934,"[TextBlock(citations=None, text='5', type='text')]",Respect for authority is something all children need to learn.,conservative,4.3,authority,graham,claude-3-5-haiku-20241022,0.5,12,5
935,935,"[TextBlock(citations=None, text='5', type='text')]","When the government makes laws, those laws should always respect the traditions and heritage of the country.",conservative,4.4,authority,graham,claude-3-5-haiku-20241022,0.5,12,5
936,936,"[TextBlock(citations=None, text='4', type='text')]","If I saw a mother slapping her child, I would be outraged.",conservative,5.1,harm,graham,claude-3-5-haiku-20241022,0.5,12,4
937,937,"[TextBlock(citations=None, text='2', type='text')]",It can never be right to kill a human being.,conservative,5.2,harm,graham,claude-3-5-haiku-20241022,0.5,12,2
938,938,"[TextBlock(citations=None, text='3', type='text')]",Compassion for those who are suffering is the most crucial virtue.,conservative,5.3,harm,graham,claude-3-5-haiku-20241022,0.5,12,3
939,939,"[TextBlock(citations=None, text='5', type='text')]",The government must first and foremost protect all people from harm.,conservative,5.4,harm,graham,claude-3-5-haiku-20241022,0.5,12,5
940,940,"[TextBlock(citations=None, text='1', type='text')]","If I saw a mother slapping her child, I would not necesarily be outraged.",conservative,1.1,harm,inverse,claude-3-5-haiku-20241022,0.5,12,1
941,941,"[TextBlock(citations=None, text='4', type='text')]","In some cases, it could be right to kill a human being.",conservative,1.2,harm,inverse,claude-3-5-haiku-20241022,0.5,12,4
942,942,"[TextBlock(citations=None, text='4', type='text')]",Compassion for those who are suffering is not the most crucial virtue.,conservative,1.3,harm,inverse,claude-3-5-haiku-20241022,0.5,12,4
943,943,"[TextBlock(citations=None, text='1', type='text')]",The government does not need to first and foremost protect all people from harm.,conservative,1.4,harm,inverse,claude-3-5-haiku-20241022,0.5,12,1
944,944,"[TextBlock(citations=None, text='1', type='text')]","If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",conservative,2.1,ingroup,inverse,claude-3-5-haiku-20241022,0.5,12,1
945,945,"[TextBlock(citations=None, text='1', type='text')]","When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",conservative,2.2,ingroup,inverse,claude-3-5-haiku-20241022,0.5,12,1
946,946,"[TextBlock(citations=None, text='1', type='text')]",Loyalty to ones group is not more important than ones individual concerns.,conservative,2.3,ingroup,inverse,claude-3-5-haiku-20241022,0.5,12,1
947,947,"[TextBlock(citations=None, text='4', type='text')]",The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,conservative,2.4,ingroup,inverse,claude-3-5-haiku-20241022,0.5,12,4
948,948,"[TextBlock(citations=None, text='0', type='text')]",People can do things that are revolting to others if no one is harmed.,conservative,3.1,purity,inverse,claude-3-5-haiku-20241022,0.5,12,0
949,949,"[TextBlock(citations=None, text='2', type='text')]",I would not call any acts wrong on the grounds that they are unnatural or disgusting.,conservative,3.2,purity,inverse,claude-3-5-haiku-20241022,0.5,12,2
950,950,"[TextBlock(citations=None, text='0', type='text')]","Chastity is not still an important virtue for teenagers today, even if many think it is.",conservative,3.3,purity,inverse,claude-3-5-haiku-20241022,0.5,12,0
951,951,"[TextBlock(citations=None, text='1', type='text')]",The government does not need to try to help people live virtuously and avoid sin.,conservative,3.4,purity,inverse,claude-3-5-haiku-20241022,0.5,12,1
952,952,"[TextBlock(citations=None, text='0', type='text')]","If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",conservative,4.1,fairness,inverse,claude-3-5-haiku-20241022,0.5,12,0
953,953,"[TextBlock(citations=None, text='2', type='text')]","In the fight against terrorism, no peoples rights should have to be violated.",conservative,4.2,fairness,inverse,claude-3-5-haiku-20241022,0.5,12,2
954,954,"[TextBlock(citations=None, text='4', type='text')]","Justice, fairness and equality are not the most important requirements for a society.",conservative,4.3,fairness,inverse,claude-3-5-haiku-20241022,0.5,12,4
955,955,"[TextBlock(citations=None, text='4', type='text')]","When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",conservative,4.4,fairness,inverse,claude-3-5-haiku-20241022,0.5,12,4
956,956,"[TextBlock(citations=None, text='2', type='text')]",Men and women can play the same roles in society.,conservative,5.1,authority,inverse,claude-3-5-haiku-20241022,0.5,12,2
957,957,"[TextBlock(citations=None, text='0', type='text')]","If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",conservative,5.2,authority,inverse,claude-3-5-haiku-20241022,0.5,12,0
958,958,"[TextBlock(citations=None, text='0', type='text')]",Respect for authority is not something all children need to learn.,conservative,5.3,authority,inverse,claude-3-5-haiku-20241022,0.5,12,0
959,959,"[TextBlock(citations=None, text='1', type='text')]","When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",conservative,5.4,authority,inverse,claude-3-5-haiku-20241022,0.5,12,1
960,960,"[TextBlock(citations=None, text='4', type='text')]","If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",liberal,1.1,ingroup,graham,claude-3-5-haiku-20241022,0.5,13,4
961,961,"[TextBlock(citations=None, text='0', type='text')]","When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",liberal,1.2,ingroup,graham,claude-3-5-haiku-20241022,0.5,13,0
962,962,"[TextBlock(citations=None, text='1', type='text')]",Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,liberal,1.3,ingroup,graham,claude-3-5-haiku-20241022,0.5,13,1
963,963,"[TextBlock(citations=None, text='4', type='text')]","The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",liberal,1.4,ingroup,graham,claude-3-5-haiku-20241022,0.5,13,4
964,964,"[TextBlock(citations=None, text='4', type='text')]","If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",liberal,2.1,fairness,graham,claude-3-5-haiku-20241022,0.5,13,4
965,965,"[TextBlock(citations=None, text='1', type='text')]","In the fight against terrorism, some peopleâ€™s rights will have to be violated.",liberal,2.2,fairness,graham,claude-3-5-haiku-20241022,0.5,13,1
966,966,"[TextBlock(citations=None, text='5', type='text')]","Justice, fairness and equality are the most important requirements for a society.",liberal,2.3,fairness,graham,claude-3-5-haiku-20241022,0.5,13,5
967,967,"[TextBlock(citations=None, text='5', type='text')]","When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",liberal,2.4,fairness,graham,claude-3-5-haiku-20241022,0.5,13,5
968,968,"[TextBlock(citations=None, text='1', type='text')]","People should not do things that are revolting to others, even if no one is harmed.",liberal,3.1,purity,graham,claude-3-5-haiku-20241022,0.5,13,1
969,969,"[TextBlock(citations=None, text='1', type='text')]",The government should try to help people live virtuously and avoid sin.,liberal,3.2,purity,graham,claude-3-5-haiku-20241022,0.5,13,1
970,970,"[TextBlock(citations=None, text='1', type='text')]",I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,liberal,3.3,purity,graham,claude-3-5-haiku-20241022,0.5,13,1
971,971,"[TextBlock(citations=None, text='1', type='text')]","Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",liberal,3.4,purity,graham,claude-3-5-haiku-20241022,0.5,13,1
972,972,"[TextBlock(citations=None, text='1', type='text')]",Men and women each have different roles to play in society.,liberal,4.1,authority,graham,claude-3-5-haiku-20241022,0.5,13,1
973,973,"[TextBlock(citations=None, text='1', type='text')]","If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",liberal,4.2,authority,graham,claude-3-5-haiku-20241022,0.5,13,1
974,974,"[TextBlock(citations=None, text='1', type='text')]",Respect for authority is something all children need to learn.,liberal,4.3,authority,graham,claude-3-5-haiku-20241022,0.5,13,1
975,975,"[TextBlock(citations=None, text='2', type='text')]","When the government makes laws, those laws should always respect the traditions and heritage of the country.",liberal,4.4,authority,graham,claude-3-5-haiku-20241022,0.5,13,2
976,976,"[TextBlock(citations=None, text='4', type='text')]","If I saw a mother slapping her child, I would be outraged.",liberal,5.1,harm,graham,claude-3-5-haiku-20241022,0.5,13,4
977,977,"[TextBlock(citations=None, text='2', type='text')]",It can never be right to kill a human being.,liberal,5.2,harm,graham,claude-3-5-haiku-20241022,0.5,13,2
978,978,"[TextBlock(citations=None, text='5', type='text')]",Compassion for those who are suffering is the most crucial virtue.,liberal,5.3,harm,graham,claude-3-5-haiku-20241022,0.5,13,5
979,979,"[TextBlock(citations=None, text='5', type='text')]",The government must first and foremost protect all people from harm.,liberal,5.4,harm,graham,claude-3-5-haiku-20241022,0.5,13,5
980,980,"[TextBlock(citations=None, text='0', type='text')]","If I saw a mother slapping her child, I would not necesarily be outraged.",liberal,1.1,harm,inverse,claude-3-5-haiku-20241022,0.5,13,0
981,981,"[TextBlock(citations=None, text='4', type='text')]","In some cases, it could be right to kill a human being.",liberal,1.2,harm,inverse,claude-3-5-haiku-20241022,0.5,13,4
982,982,"[TextBlock(citations=None, text='1', type='text')]",Compassion for those who are suffering is not the most crucial virtue.,liberal,1.3,harm,inverse,claude-3-5-haiku-20241022,0.5,13,1
983,983,"[TextBlock(citations=None, text='0', type='text')]",The government does not need to first and foremost protect all people from harm.,liberal,1.4,harm,inverse,claude-3-5-haiku-20241022,0.5,13,0
984,984,"[TextBlock(citations=None, text='4', type='text')]","If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",liberal,2.1,ingroup,inverse,claude-3-5-haiku-20241022,0.5,13,4
985,985,"[TextBlock(citations=None, text='5', type='text')]","When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",liberal,2.2,ingroup,inverse,claude-3-5-haiku-20241022,0.5,13,5
986,986,"[TextBlock(citations=None, text='5', type='text')]",Loyalty to ones group is not more important than ones individual concerns.,liberal,2.3,ingroup,inverse,claude-3-5-haiku-20241022,0.5,13,5
987,987,"[TextBlock(citations=None, text='1', type='text')]",The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,liberal,2.4,ingroup,inverse,claude-3-5-haiku-20241022,0.5,13,1
988,988,"[TextBlock(citations=None, text='3', type='text')]",People can do things that are revolting to others if no one is harmed.,liberal,3.1,purity,inverse,claude-3-5-haiku-20241022,0.5,13,3
989,989,"[TextBlock(citations=None, text='5', type='text')]",I would not call any acts wrong on the grounds that they are unnatural or disgusting.,liberal,3.2,purity,inverse,claude-3-5-haiku-20241022,0.5,13,5
990,990,"[TextBlock(citations=None, text='4', type='text')]","Chastity is not still an important virtue for teenagers today, even if many think it is.",liberal,3.3,purity,inverse,claude-3-5-haiku-20241022,0.5,13,4
991,991,"[TextBlock(citations=None, text='4', type='text')]",The government does not need to try to help people live virtuously and avoid sin.,liberal,3.4,purity,inverse,claude-3-5-haiku-20241022,0.5,13,4
992,992,"[TextBlock(citations=None, text='1', type='text')]","If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",liberal,4.1,fairness,inverse,claude-3-5-haiku-20241022,0.5,13,1
993,993,"[TextBlock(citations=None, text='4', type='text')]","In the fight against terrorism, no peoples rights should have to be violated.",liberal,4.2,fairness,inverse,claude-3-5-haiku-20241022,0.5,13,4
994,994,"[TextBlock(citations=None, text='0', type='text')]","Justice, fairness and equality are not the most important requirements for a society.",liberal,4.3,fairness,inverse,claude-3-5-haiku-20241022,0.5,13,0
995,995,"[TextBlock(citations=None, text='1', type='text')]","When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",liberal,4.4,fairness,inverse,claude-3-5-haiku-20241022,0.5,13,1
996,996,"[TextBlock(citations=None, text='5', type='text')]",Men and women can play the same roles in society.,liberal,5.1,authority,inverse,claude-3-5-haiku-20241022,0.5,13,5
997,997,"[TextBlock(citations=None, text='4', type='text')]","If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",liberal,5.2,authority,inverse,claude-3-5-haiku-20241022,0.5,13,4
998,998,"[TextBlock(citations=None, text='4', type='text')]",Respect for authority is not something all children need to learn.,liberal,5.3,authority,inverse,claude-3-5-haiku-20241022,0.5,13,4
999,999,"[TextBlock(citations=None, text='4', type='text')]","When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",liberal,5.4,authority,inverse,claude-3-5-haiku-20241022,0.5,13,4
1000,1000,"[TextBlock(citations=None, text='5', type='text')]","If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",conservative,1.1,ingroup,graham,claude-3-5-haiku-20241022,0.5,13,5
1001,1001,"[TextBlock(citations=None, text='4', type='text')]","When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",conservative,1.2,ingroup,graham,claude-3-5-haiku-20241022,0.5,13,4
1002,1002,"[TextBlock(citations=None, text='4', type='text')]",Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,conservative,1.3,ingroup,graham,claude-3-5-haiku-20241022,0.5,13,4
1003,1003,"[TextBlock(citations=None, text='4', type='text')]","The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",conservative,1.4,ingroup,graham,claude-3-5-haiku-20241022,0.5,13,4
1004,1004,"[TextBlock(citations=None, text='4', type='text')]","If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",conservative,2.1,fairness,graham,claude-3-5-haiku-20241022,0.5,13,4
1005,1005,"[TextBlock(citations=None, text='4', type='text')]","In the fight against terrorism, some peopleâ€™s rights will have to be violated.",conservative,2.2,fairness,graham,claude-3-5-haiku-20241022,0.5,13,4
1006,1006,"[TextBlock(citations=None, text='2', type='text')]","Justice, fairness and equality are the most important requirements for a society.",conservative,2.3,fairness,graham,claude-3-5-haiku-20241022,0.5,13,2
1007,1007,"[TextBlock(citations=None, text='2', type='text')]","When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",conservative,2.4,fairness,graham,claude-3-5-haiku-20241022,0.5,13,2
1008,1008,"[TextBlock(citations=None, text='4', type='text')]","People should not do things that are revolting to others, even if no one is harmed.",conservative,3.1,purity,graham,claude-3-5-haiku-20241022,0.5,13,4
1009,1009,"[TextBlock(citations=None, text='4', type='text')]",The government should try to help people live virtuously and avoid sin.,conservative,3.2,purity,graham,claude-3-5-haiku-20241022,0.5,13,4
1010,1010,"[TextBlock(citations=None, text='4', type='text')]",I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,conservative,3.3,purity,graham,claude-3-5-haiku-20241022,0.5,13,4
1011,1011,"[TextBlock(citations=None, text='4', type='text')]","Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",conservative,3.4,purity,graham,claude-3-5-haiku-20241022,0.5,13,4
1012,1012,"[TextBlock(citations=None, text='4', type='text')]",Men and women each have different roles to play in society.,conservative,4.1,authority,graham,claude-3-5-haiku-20241022,0.5,13,4
1013,1013,"[TextBlock(citations=None, text='5', type='text')]","If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",conservative,4.2,authority,graham,claude-3-5-haiku-20241022,0.5,13,5
1014,1014,"[TextBlock(citations=None, text='5', type='text')]",Respect for authority is something all children need to learn.,conservative,4.3,authority,graham,claude-3-5-haiku-20241022,0.5,13,5
1015,1015,"[TextBlock(citations=None, text='5', type='text')]","When the government makes laws, those laws should always respect the traditions and heritage of the country.",conservative,4.4,authority,graham,claude-3-5-haiku-20241022,0.5,13,5
1016,1016,"[TextBlock(citations=None, text='4', type='text')]","If I saw a mother slapping her child, I would be outraged.",conservative,5.1,harm,graham,claude-3-5-haiku-20241022,0.5,13,4
1017,1017,"[TextBlock(citations=None, text='2', type='text')]",It can never be right to kill a human being.,conservative,5.2,harm,graham,claude-3-5-haiku-20241022,0.5,13,2
1018,1018,"[TextBlock(citations=None, text='3', type='text')]",Compassion for those who are suffering is the most crucial virtue.,conservative,5.3,harm,graham,claude-3-5-haiku-20241022,0.5,13,3
1019,1019,"[TextBlock(citations=None, text='5', type='text')]",The government must first and foremost protect all people from harm.,conservative,5.4,harm,graham,claude-3-5-haiku-20241022,0.5,13,5
1020,1020,"[TextBlock(citations=None, text='0', type='text')]","If I saw a mother slapping her child, I would not necesarily be outraged.",conservative,1.1,harm,inverse,claude-3-5-haiku-20241022,0.5,13,0
1021,1021,"[TextBlock(citations=None, text='4', type='text')]","In some cases, it could be right to kill a human being.",conservative,1.2,harm,inverse,claude-3-5-haiku-20241022,0.5,13,4
1022,1022,"[TextBlock(citations=None, text='4', type='text')]",Compassion for those who are suffering is not the most crucial virtue.,conservative,1.3,harm,inverse,claude-3-5-haiku-20241022,0.5,13,4
1023,1023,"[TextBlock(citations=None, text='1', type='text')]",The government does not need to first and foremost protect all people from harm.,conservative,1.4,harm,inverse,claude-3-5-haiku-20241022,0.5,13,1
1024,1024,"[TextBlock(citations=None, text='1', type='text')]","If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",conservative,2.1,ingroup,inverse,claude-3-5-haiku-20241022,0.5,13,1
1025,1025,"[TextBlock(citations=None, text='1', type='text')]","When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",conservative,2.2,ingroup,inverse,claude-3-5-haiku-20241022,0.5,13,1
1026,1026,"[TextBlock(citations=None, text='1', type='text')]",Loyalty to ones group is not more important than ones individual concerns.,conservative,2.3,ingroup,inverse,claude-3-5-haiku-20241022,0.5,13,1
1027,1027,"[TextBlock(citations=None, text='4', type='text')]",The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,conservative,2.4,ingroup,inverse,claude-3-5-haiku-20241022,0.5,13,4
1028,1028,"[TextBlock(citations=None, text='0', type='text')]",People can do things that are revolting to others if no one is harmed.,conservative,3.1,purity,inverse,claude-3-5-haiku-20241022,0.5,13,0
1029,1029,"[TextBlock(citations=None, text='2', type='text')]",I would not call any acts wrong on the grounds that they are unnatural or disgusting.,conservative,3.2,purity,inverse,claude-3-5-haiku-20241022,0.5,13,2
1030,1030,"[TextBlock(citations=None, text='0', type='text')]","Chastity is not still an important virtue for teenagers today, even if many think it is.",conservative,3.3,purity,inverse,claude-3-5-haiku-20241022,0.5,13,0
1031,1031,"[TextBlock(citations=None, text='1', type='text')]",The government does not need to try to help people live virtuously and avoid sin.,conservative,3.4,purity,inverse,claude-3-5-haiku-20241022,0.5,13,1
1032,1032,"[TextBlock(citations=None, text='0', type='text')]","If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",conservative,4.1,fairness,inverse,claude-3-5-haiku-20241022,0.5,13,0
1033,1033,"[TextBlock(citations=None, text='2', type='text')]","In the fight against terrorism, no peoples rights should have to be violated.",conservative,4.2,fairness,inverse,claude-3-5-haiku-20241022,0.5,13,2
1034,1034,"[TextBlock(citations=None, text='4', type='text')]","Justice, fairness and equality are not the most important requirements for a society.",conservative,4.3,fairness,inverse,claude-3-5-haiku-20241022,0.5,13,4
1035,1035,"[TextBlock(citations=None, text='4', type='text')]","When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",conservative,4.4,fairness,inverse,claude-3-5-haiku-20241022,0.5,13,4
1036,1036,"[TextBlock(citations=None, text='2', type='text')]",Men and women can play the same roles in society.,conservative,5.1,authority,inverse,claude-3-5-haiku-20241022,0.5,13,2
1037,1037,"[TextBlock(citations=None, text='1', type='text')]","If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",conservative,5.2,authority,inverse,claude-3-5-haiku-20241022,0.5,13,1
1038,1038,"[TextBlock(citations=None, text='0', type='text')]",Respect for authority is not something all children need to learn.,conservative,5.3,authority,inverse,claude-3-5-haiku-20241022,0.5,13,0
1039,1039,"[TextBlock(citations=None, text='1', type='text')]","When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",conservative,5.4,authority,inverse,claude-3-5-haiku-20241022,0.5,13,1
1040,1040,"[TextBlock(citations=None, text='4', type='text')]","If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",liberal,1.1,ingroup,graham,claude-3-5-haiku-20241022,0.5,14,4
1041,1041,"[TextBlock(citations=None, text='0', type='text')]","When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",liberal,1.2,ingroup,graham,claude-3-5-haiku-20241022,0.5,14,0
1042,1042,"[TextBlock(citations=None, text='1', type='text')]",Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,liberal,1.3,ingroup,graham,claude-3-5-haiku-20241022,0.5,14,1
1043,1043,"[TextBlock(citations=None, text='4', type='text')]","The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",liberal,1.4,ingroup,graham,claude-3-5-haiku-20241022,0.5,14,4
1044,1044,"[TextBlock(citations=None, text='4', type='text')]","If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",liberal,2.1,fairness,graham,claude-3-5-haiku-20241022,0.5,14,4
1045,1045,"[TextBlock(citations=None, text='1', type='text')]","In the fight against terrorism, some peopleâ€™s rights will have to be violated.",liberal,2.2,fairness,graham,claude-3-5-haiku-20241022,0.5,14,1
1046,1046,"[TextBlock(citations=None, text='5', type='text')]","Justice, fairness and equality are the most important requirements for a society.",liberal,2.3,fairness,graham,claude-3-5-haiku-20241022,0.5,14,5
1047,1047,"[TextBlock(citations=None, text='5', type='text')]","When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",liberal,2.4,fairness,graham,claude-3-5-haiku-20241022,0.5,14,5
1048,1048,"[TextBlock(citations=None, text='2', type='text')]","People should not do things that are revolting to others, even if no one is harmed.",liberal,3.1,purity,graham,claude-3-5-haiku-20241022,0.5,14,2
1049,1049,"[TextBlock(citations=None, text='1', type='text')]",The government should try to help people live virtuously and avoid sin.,liberal,3.2,purity,graham,claude-3-5-haiku-20241022,0.5,14,1
1050,1050,"[TextBlock(citations=None, text='2', type='text')]",I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,liberal,3.3,purity,graham,claude-3-5-haiku-20241022,0.5,14,2
1051,1051,"[TextBlock(citations=None, text='1', type='text')]","Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",liberal,3.4,purity,graham,claude-3-5-haiku-20241022,0.5,14,1
1052,1052,"[TextBlock(citations=None, text='1', type='text')]",Men and women each have different roles to play in society.,liberal,4.1,authority,graham,claude-3-5-haiku-20241022,0.5,14,1
1053,1053,"[TextBlock(citations=None, text='1', type='text')]","If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",liberal,4.2,authority,graham,claude-3-5-haiku-20241022,0.5,14,1
1054,1054,"[TextBlock(citations=None, text='2', type='text')]",Respect for authority is something all children need to learn.,liberal,4.3,authority,graham,claude-3-5-haiku-20241022,0.5,14,2
1055,1055,"[TextBlock(citations=None, text='2', type='text')]","When the government makes laws, those laws should always respect the traditions and heritage of the country.",liberal,4.4,authority,graham,claude-3-5-haiku-20241022,0.5,14,2
1056,1056,"[TextBlock(citations=None, text='5', type='text')]","If I saw a mother slapping her child, I would be outraged.",liberal,5.1,harm,graham,claude-3-5-haiku-20241022,0.5,14,5
1057,1057,"[TextBlock(citations=None, text='2', type='text')]",It can never be right to kill a human being.,liberal,5.2,harm,graham,claude-3-5-haiku-20241022,0.5,14,2
1058,1058,"[TextBlock(citations=None, text='5', type='text')]",Compassion for those who are suffering is the most crucial virtue.,liberal,5.3,harm,graham,claude-3-5-haiku-20241022,0.5,14,5
1059,1059,"[TextBlock(citations=None, text='4', type='text')]",The government must first and foremost protect all people from harm.,liberal,5.4,harm,graham,claude-3-5-haiku-20241022,0.5,14,4
1060,1060,"[TextBlock(citations=None, text='0', type='text')]","If I saw a mother slapping her child, I would not necesarily be outraged.",liberal,1.1,harm,inverse,claude-3-5-haiku-20241022,0.5,14,0
1061,1061,"[TextBlock(citations=None, text='4', type='text')]","In some cases, it could be right to kill a human being.",liberal,1.2,harm,inverse,claude-3-5-haiku-20241022,0.5,14,4
1062,1062,"[TextBlock(citations=None, text='1', type='text')]",Compassion for those who are suffering is not the most crucial virtue.,liberal,1.3,harm,inverse,claude-3-5-haiku-20241022,0.5,14,1
1063,1063,"[TextBlock(citations=None, text='1', type='text')]",The government does not need to first and foremost protect all people from harm.,liberal,1.4,harm,inverse,claude-3-5-haiku-20241022,0.5,14,1
1064,1064,"[TextBlock(citations=None, text='4', type='text')]","If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",liberal,2.1,ingroup,inverse,claude-3-5-haiku-20241022,0.5,14,4
1065,1065,"[TextBlock(citations=None, text='4', type='text')]","When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",liberal,2.2,ingroup,inverse,claude-3-5-haiku-20241022,0.5,14,4
1066,1066,"[TextBlock(citations=None, text='4', type='text')]",Loyalty to ones group is not more important than ones individual concerns.,liberal,2.3,ingroup,inverse,claude-3-5-haiku-20241022,0.5,14,4
